level_0,index,tourney_name,surface,tourney_date,player_id,age,opponent_id,score,round,ace,df,svpt,1stIn,1stWon,2ndWon,svGms,bpSaved,bpFaced,result,1stIn(%),1stWon(%),2ndWon(%)
37610,37610,Australian Open,Hard,20130114,103819,31.4,103786,6-3 6-4 6-4,R64,9,2,91,62,47,19,15,0,0,1,68,76,70
37626,37626,Australian Open,Hard,20130114,103819,31.4,106071,6-4 7-6(5) 6-1,R32,11,4,95,67,59,12,15,1,1,1,71,88,50
37634,37634,Australian Open,Hard,20130114,103819,31.4,105683,6-4 7-6(4) 6-2,R16,14,1,78,50,45,21,15,0,0,1,64,90,78
37638,37638,Australian Open,Hard,20130114,103819,31.4,104542,7-6(4) 4-6 7-6(4) 3-6 6-3,QF,6,3,158,98,76,33,26,4,9,1,62,78,58
37722,37722,Rotterdam,Hard,20130211,103819,31.5,104813,6-3 6-1,R32,3,1,47,30,23,12,8,2,2,1,64,77,75
37738,37738,Rotterdam,Hard,20130211,103819,31.5,105217,6-3 6-4,R16,4,3,60,34,31,13,10,1,1,1,57,91,57
37972,37972,Dubai,Hard,20130225,103819,31.5,104291,5-7 6-0 6-2,R32,10,3,66,36,30,20,13,1,2,1,55,83,74
37980,37980,Dubai,Hard,20130225,103819,31.5,104719,6-3 6-4,R16,2,1,63,38,32,13,10,3,3,1,60,84,54
37984,37984,Dubai,Hard,20130225,103819,31.5,103786,6-2 6-2,QF,5,0,42,32,27,7,8,0,0,1,76,84,70
38050,38050,Indian Wells Masters,Hard,20130307,103819,31.5,104797,6-2 6-3,R64,3,2,36,26,25,7,8,0,0,1,72,96,88
38065,38065,Indian Wells Masters,Hard,20130307,103819,31.5,104471,6-3 6-1,R32,5,3,56,28,23,14,8,3,3,1,50,82,56
38073,38073,Indian Wells Masters,Hard,20130307,103819,31.5,104527,6-3 6-7(4) 7-5,R16,5,2,104,62,41,21,17,4,7,1,60,66,52
38449,38449,Madrid Masters,Clay,20130505,103819,31.7,103285,6-3 6-3,R32,1,2,70,40,30,16,9,7,8,1,57,75,57
38503,38503,Rome Masters,Clay,20130512,103819,31.7,103808,6-1 6-2,R32,4,0,40,30,25,8,8,2,2,1,75,83,80
38510,38510,Rome Masters,Clay,20130512,103819,31.7,104468,6-1 6-2,R16,3,0,44,32,24,10,8,0,0,1,73,75,83
38514,38514,Rome Masters,Clay,20130512,103819,31.7,105668,6-4 7-6(2),QF,11,0,66,50,36,12,11,2,3,1,76,72,75
38516,38516,Rome Masters,Clay,20130512,103819,31.7,105332,7-6(5) 6-4,SF,1,3,74,44,34,15,11,5,6,1,59,77,56
38634,38634,Roland Garros,Clay,20130527,103819,31.8,105807,6-2 6-2 6-3,R128,10,0,59,40,33,14,12,2,3,1,68,82,74
38665,38665,Roland Garros,Clay,20130527,103819,31.8,104500,6-2 6-1 6-1,R64,3,0,65,40,30,18,11,3,3,1,62,75,72
38681,38681,Roland Garros,Clay,20130527,103819,31.8,103898,6-3 6-4 7-5,R32,7,0,79,51,42,22,16,2,3,1,65,82,79
38689,38689,Roland Garros,Clay,20130527,103819,31.8,104468,6-1 4-6 2-6 6-2 6-3,R16,9,2,117,75,56,23,21,3,6,1,64,75,57
38709,38709,Halle,Grass,20130610,103819,31.8,105649,6-3 6-3,R16,3,2,62,36,27,13,9,1,2,1,58,75,54
38717,38717,Halle,Grass,20130610,103819,31.8,104999,6-0 6-0,QF,4,1,33,21,15,10,6,0,0,1,64,71,91
38721,38721,Halle,Grass,20130610,103819,31.8,103163,3-6 6-3 6-4,SF,15,1,78,50,40,16,14,2,3,1,64,80,59
38723,38723,Halle,Grass,20130610,103819,31.8,104022,6-7(5) 6-3 6-4,F,11,1,97,64,51,22,16,2,2,1,66,80,69
38883,38883,Wimbledon,Grass,20130624,103819,31.8,103812,6-3 6-2 6-0,R128,7,0,56,39,35,14,12,0,0,1,70,90,82
39089,39089,Hamburg,Clay,20130715,103819,31.9,104978,3-6 6-3 6-2,R32,9,2,70,42,35,17,13,1,2,1,60,83,65
39105,39105,Hamburg,Clay,20130715,103819,31.9,104225,6-4 6-3,R16,7,1,58,30,21,20,10,3,4,1,52,70,74
39113,39113,Hamburg,Clay,20130715,103819,31.9,104252,7-6(4) 3-6 7-5,QF,2,3,107,63,46,20,17,4,9,1,59,73,49
39362,39362,Cincinnati Masters,Hard,20130811,103819,32,104259,6-3 7-6(7),R32,8,1,62,38,33,15,11,0,1,1,61,87,65
39374,39374,Cincinnati Masters,Hard,20130811,103819,32,103163,1-6 7-5 6-3,R16,10,4,100,66,47,14,14,6,9,1,66,71,47
39480,39480,US Open,Hard,20130826,103819,32,104813,6-3 6-2 7-5,R128,12,2,80,49,42,20,15,2,3,1,61,86,69
39520,39520,US Open,Hard,20130826,103819,32,104122,6-3 6-2 6-1,R64,6,2,69,36,27,22,12,2,3,1,52,75,71
39540,39540,US Open,Hard,20130826,103819,32,105173,6-3 6-0 6-2,R32,8,4,69,39,36,15,12,1,1,1,57,92,58
39759,39759,Shanghai Masters,Hard,20131007,103819,32.1,104312,6-4 6-3,R32,7,2,67,40,30,14,10,4,5,1,60,75,56
39877,39877,Basel,Hard,20131021,103819,32.2,105173,6-4 6-2,R32,3,2,49,25,22,14,9,0,1,1,51,88,64
39887,39887,Basel,Hard,20131021,103819,32.2,104797,4-6 6-3 6-2,R16,4,1,82,46,33,25,14,5,6,1,56,72,71
39892,39892,Basel,Hard,20131021,103819,32.2,105777,6-3 7-6(2),QF,3,4,68,38,32,16,10,9,10,1,56,84,62
39895,39895,Basel,Hard,20131021,103819,32.2,105577,6-3 6-7(3) 7-5,SF,4,1,107,60,44,26,16,2,4,1,56,73,57
39952,39952,Paris Masters,Hard,20131028,103819,32.2,104731,6-4 6-4,R32,7,0,62,39,29,13,10,5,6,1,63,74,57
39964,39964,Paris Masters,Hard,20131028,103819,32.2,104259,6-3 6-4,R16,8,1,55,41,35,7,10,3,3,1,75,85,54
39970,39970,Paris Masters,Hard,20131028,103819,32.2,105223,6-3 4-6 6-3,QF,6,0,69,47,39,14,14,2,4,1,68,83,64
39982,39982,Tour Finals,Hard,20131104,103819,32.2,105223,4-6 7-6(2) 7-5,RR,10,1,98,64,51,17,17,4,8,1,65,80,52
39984,39984,Tour Finals,Hard,20131104,103819,32.2,104755,6-4 6-3,RR,6,1,64,48,33,9,9,5,6,1,75,69,60
40061,40061,Doha,Hard,20120102,103819,30.4,103786,6-2 6-2,R32,4,0,41,35,27,5,8,0,0,1,85,77,83
40068,40068,Doha,Hard,20120102,103819,30.4,104813,6-2 6-3,R16,2,0,49,32,24,14,9,2,2,1,65,75,82
40072,40072,Doha,Hard,20120102,103819,30.4,104312,6-3 5-7 6-4,QF,12,2,95,66,47,14,16,5,9,1,69,71,52
40176,40176,Australian Open,Hard,20120116,103819,30.4,104628,7-5 6-2 6-2,R128,14,2,87,56,44,18,14,3,4,1,64,79,62
40235,40235,Australian Open,Hard,20120116,103819,30.4,103333,7-6(6) 7-5 6-3,R32,9,0,99,61,49,28,17,2,2,1,62,80,74
40245,40245,Australian Open,Hard,20120116,103819,30.4,106071,6-4 6-2 6-2,R16,13,3,76,44,37,18,13,4,5,1,58,84,62
40250,40250,Australian Open,Hard,20120116,103819,30.4,105223,6-4 6-3 6-2,QF,4,1,77,44,39,19,14,5,6,1,57,89,59
40340,40340,Rotterdam,Hard,20120213,103819,30.5,103917,6-4 6-4,R32,3,1,53,34,28,13,10,0,0,1,64,82,72
40363,40363,Rotterdam,Hard,20120213,103819,30.5,103813,7-5 7-6(2),QF,8,1,68,42,36,18,12,0,0,1,62,86,72
40367,40367,Rotterdam,Hard,20120213,103819,30.5,103786,4-6 6-3 6-4,SF,7,1,92,57,40,20,15,5,7,1,62,70,59
40369,40369,Rotterdam,Hard,20120213,103819,30.5,105223,6-1 6-4,F,5,3,69,34,27,18,9,7,7,1,49,79,56
40590,40590,Dubai,Hard,20120227,103819,30.5,103566,6-0 7-6(6),R32,7,1,57,26,21,22,9,2,2,1,46,81,73
40598,40598,Dubai,Hard,20120227,103819,30.5,103852,7-5 6-3,R16,12,1,53,37,34,10,11,0,0,1,70,92,67
40602,40602,Dubai,Hard,20120227,103819,30.5,104022,6-3 6-4,QF,5,0,54,29,20,20,10,0,0,1,54,69,80
40604,40604,Dubai,Hard,20120227,103819,30.5,105223,7-6(5) 7-6(6),SF,11,4,74,45,40,18,12,0,0,1,61,89,72
40605,40605,Dubai,Hard,20120227,103819,30.5,104918,7-5 6-4,F,4,2,64,32,24,21,11,2,3,1,50,75,70
40660,40660,Indian Wells Masters,Hard,20120308,103819,30.5,106045,6-4 6-1,R64,8,1,46,28,22,10,8,1,2,1,61,79,59
40679,40679,Indian Wells Masters,Hard,20120308,103819,30.5,105683,6-7(4) 6-2 6-4,R32,10,6,88,51,45,23,15,3,3,1,58,88,74
40689,40689,Indian Wells Masters,Hard,20120308,103819,30.5,105064,3-6 6-3 6-4,R16,8,1,73,49,40,13,14,1,3,1,67,82,57
40694,40694,Indian Wells Masters,Hard,20120308,103819,30.5,105223,6-3 6-2,QF,13,0,62,35,28,16,9,3,3,1,56,80,59
40697,40697,Indian Wells Masters,Hard,20120308,103819,30.5,104745,6-3 6-4,SF,6,2,56,36,23,13,10,2,4,1,64,64,72
40698,40698,Indian Wells Masters,Hard,20120308,103819,30.5,104545,7-6(7) 6-3,F,7,2,56,35,33,14,10,3,3,1,62,94,74
40739,40739,Miami Masters,Hard,20120321,103819,30.6,105992,6-2 7-6(3),R64,5,1,53,34,29,13,10,0,1,1,64,85,72
41092,41092,Madrid Masters,Clay,20120506,103819,30.7,105683,4-6 7-5 7-6(4),R32,7,2,111,71,56,21,17,7,8,1,64,79,55
41106,41106,Madrid Masters,Clay,20120506,103819,30.7,104755,6-3 6-2,R16,10,0,54,38,33,6,9,2,2,1,70,87,38
41113,41113,Madrid Masters,Clay,20120506,103819,30.7,103970,6-4 6-4,QF,7,0,46,36,31,9,10,0,0,1,78,86,90
41116,41116,Madrid Masters,Clay,20120506,103819,30.7,104386,6-2 6-3,SF,8,3,51,36,27,12,9,1,1,1,71,75,100
41118,41118,Madrid Masters,Clay,20120506,103819,30.7,104607,3-6 7-5 7-5,F,13,2,104,68,51,15,16,6,9,1,65,75,44
41147,41147,Rome Masters,Clay,20120513,103819,30.7,104122,6-3 6-4,R32,2,0,54,33,27,13,10,4,5,1,61,82,62
41161,41161,Rome Masters,Clay,20120513,103819,30.7,103507,6-2 5-7 6-1,R16,12,1,76,39,33,23,14,2,3,1,51,85,64
41168,41168,Rome Masters,Clay,20120513,103819,30.7,104312,6-1 6-2,QF,1,1,47,38,29,7,8,3,3,1,81,76,88
41243,41243,Roland Garros,Clay,20120527,103819,30.8,104735,6-2 7-5 6-3,R128,7,5,101,60,40,21,14,4,7,1,59,67,58
41299,41299,Roland Garros,Clay,20120527,103819,30.8,104494,6-3 6-2 6-7(6) 6-3,R64,15,1,130,83,65,31,20,6,6,1,64,78,67
41327,41327,Roland Garros,Clay,20120527,103819,30.8,103917,6-3 4-6 6-2 7-5,R32,7,3,104,60,49,29,20,1,3,1,58,82,71
41341,41341,Roland Garros,Clay,20120527,103819,30.8,105676,5-7 7-5 6-2 6-4,R16,12,1,125,76,62,31,21,7,8,1,61,82,65
41348,41348,Roland Garros,Clay,20120527,103819,30.8,105223,3-6 6-7(4) 6-2 6-0 6-3,QF,11,1,138,80,55,35,23,6,10,1,58,69,61
41373,41373,Halle,Grass,20120611,103819,30.8,104252,6-4 7-5,R16,11,1,59,42,32,13,11,1,1,1,71,76,81
41377,41377,Halle,Grass,20120611,103819,30.8,105683,6-7(4) 6-4 7-6(3),QF,9,0,94,65,53,24,17,0,0,1,69,82,83
41379,41379,Halle,Grass,20120611,103819,30.8,104022,6-1 6-4,SF,8,0,47,32,27,7,9,3,4,1,68,84,47
41509,41509,Wimbledon,Grass,20120625,103819,30.8,105077,6-1 6-1 6-1,R128,9,1,58,40,29,13,11,1,2,1,69,72,76
41565,41565,Wimbledon,Grass,20120625,103819,30.8,104926,6-1 6-3 6-2,R64,13,2,60,41,37,11,12,0,0,1,68,90,65
41593,41593,Wimbledon,Grass,20120625,103819,30.8,103898,4-6 6-7(3) 6-2 7-6(6) 6-1,R32,14,4,156,101,80,31,25,4,6,1,65,79,61
41607,41607,Wimbledon,Grass,20120625,103819,30.8,103598,7-6(1) 6-1 4-6 6-3,R16,9,1,117,82,60,20,19,8,11,1,70,73,59
41614,41614,Wimbledon,Grass,20120625,103819,30.8,104022,6-1 6-2 6-2,QF,2,0,66,41,36,13,12,2,2,1,62,88,52
41617,41617,Wimbledon,Grass,20120625,103819,30.8,104925,6-3 3-6 6-4 6-3,SF,12,0,101,65,49,26,19,2,3,1,64,75,72
41619,41619,Wimbledon,Grass,20120625,103819,30.8,104918,4-6 7-5 6-3 6-4,F,12,3,131,90,68,20,21,5,7,1,69,76,53
41871,41871,London Olympics,Grass,20120725,103819,30.9,104268,6-3 5-7 6-3,R64,9,1,87,55,40,16,15,3,6,1,63,73,52
41903,41903,London Olympics,Grass,20120725,103819,30.9,103898,6-2 6-2,R32,7,0,47,31,25,9,8,0,0,1,66,81,56
41919,41919,London Olympics,Grass,20120725,103819,30.9,104797,7-5 6-3,R16,3,0,68,50,38,10,11,4,5,1,74,76,56
41927,41927,London Olympics,Grass,20120725,103819,30.9,104545,6-4 7-6(5),QF,3,1,73,46,36,17,11,1,1,1,63,78,65
41931,41931,London Olympics,Grass,20120725,103819,30.9,105223,3-6 7-6(5) 19-17,SF,23,2,174,118,88,35,28,5,7,1,68,75,65
42035,42035,Cincinnati Masters,Hard,20120812,103819,31,104166,6-3 6-2,R32,12,2,51,30,25,14,9,1,1,1,59,83,74
42051,42051,Cincinnati Masters,Hard,20120812,103819,31,106071,6-2 6-4,R16,7,1,50,28,23,14,9,0,0,1,56,82,67
42059,42059,Cincinnati Masters,Hard,20120812,103819,31,103888,6-3 7-6(4),QF,5,0,57,42,37,8,10,0,0,1,74,88,53
42063,42063,Cincinnati Masters,Hard,20120812,103819,31,104527,7-6(4) 6-3,SF,5,5,68,37,30,21,10,2,2,1,54,81,81
42065,42065,Cincinnati Masters,Hard,20120812,103819,31,104925,6-0 7-6(7),F,8,1,56,33,27,15,9,0,0,1,59,82,68
42113,42113,US Open,Hard,20120827,103819,31,105385,6-3 6-2 6-4,R128,7,2,76,54,45,13,14,1,2,1,71,83,65
42177,42177,US Open,Hard,20120827,103819,31,103451,6-2 6-3 6-2,R64,15,1,76,52,41,15,13,1,1,1,68,79,65
42209,42209,US Open,Hard,20120827,103819,31,104269,6-3 6-4 6-4,R32,7,1,82,56,49,16,15,1,1,1,68,88,64
42436,42436,Shanghai Masters,Hard,20121007,103819,31.1,104229,6-3 7-5,R32,5,1,56,30,28,18,11,1,1,1,54,93,72
42451,42451,Shanghai Masters,Hard,20121007,103819,31.1,104527,4-6 7-6(4) 6-0,R16,6,1,86,54,36,21,14,1,3,1,63,67,68
42459,42459,Shanghai Masters,Hard,20121007,103819,31.1,105227,6-3 6-4,QF,8,2,62,42,27,11,9,4,6,1,68,64,61
42578,42578,Basel,Hard,20121022,103819,31.2,103794,7-5 6-3,R32,10,2,61,34,28,15,11,1,2,1,56,82,60
42594,42594,Basel,Hard,20121022,103819,31.2,105064,6-3 6-7(6) 7-5,R16,8,0,96,59,48,26,17,2,2,1,61,81,70
42602,42602,Basel,Hard,20121022,103819,31.2,105332,6-2 6-2,QF,4,1,39,25,24,8,8,0,0,1,64,96,62
42606,42606,Basel,Hard,20121022,103819,31.2,103908,7-5 6-4,SF,10,0,60,35,28,17,11,0,0,1,58,80,68
42657,42657,Tour Finals,Hard,20121105,103819,31.2,104386,6-3 6-1,RR,7,1,41,21,20,13,8,0,0,1,51,95,68
42661,42661,Tour Finals,Hard,20121105,103819,31.2,103970,6-4 7-6(5),RR,4,3,83,44,31,25,11,9,10,1,53,70,69
42668,42668,Tour Finals,Hard,20121105,103819,31.2,104918,7-6(5) 6-2,SF,2,0,59,32,27,17,10,1,2,1,54,84,63
42686,42686,Madrid Masters,Hard,20061016,103819,25.1,103454,6-3 6-2,R32,7,0,57,31,24,16,9,3,3,1,54,77,62
42702,42702,Madrid Masters,Hard,20061016,103819,25.1,104417,7-6(5) 7-6(8),R16,13,0,79,60,51,13,12,2,2,1,76,85,68
42709,42709,Madrid Masters,Hard,20061016,103819,25.1,104068,6-3 7-6(4),QF,6,1,76,49,37,17,11,1,1,1,64,76,65
42713,42713,Madrid Masters,Hard,20061016,103819,25.1,103900,6-4 6-0,SF,9,0,41,27,21,8,8,0,1,1,66,78,57
42715,42715,Madrid Masters,Hard,20061016,103819,25.1,103602,7-5 6-1 6-0,F,11,2,81,45,36,24,13,2,2,1,56,80,71
43172,43172,Basel,Carpet,20061023,103819,25.2,102720,6-1 6-2,R32,11,0,38,27,24,8,8,0,0,1,71,89,73
43188,43188,Basel,Carpet,20061023,103819,25.2,104198,6-2 6-0,R16,4,1,37,21,18,10,7,0,0,1,57,86,67
43196,43196,Basel,Carpet,20061023,103819,25.2,103970,6-3 7-6(14),QF,2,1,67,41,31,17,11,0,2,1,61,76,68
43200,43200,Basel,Carpet,20061023,103819,25.2,103387,6-4 3-6 7-6(5),SF,8,0,83,60,48,16,15,0,1,1,72,80,70
43202,43202,Basel,Carpet,20061023,103819,25.2,103602,6-3 6-2 7-6(3),F,14,1,86,67,56,13,15,2,2,1,78,84,72
43219,43219,Tokyo,Hard,20061002,103819,25.1,104678,7-6(2) 7-6(3),R32,6,1,82,53,39,18,12,1,2,1,65,74,64
43235,43235,Tokyo,Hard,20061002,103819,25.1,103325,6-2 6-1,R16,5,0,40,27,23,10,8,0,0,1,68,85,77
43243,43243,Tokyo,Hard,20061002,103819,25.1,102863,4-6 7-5 7-6(3),QF,15,0,88,60,52,17,17,2,3,1,68,87,61
43247,43247,Tokyo,Hard,20061002,103819,25.1,103794,6-3 6-4,SF,8,0,49,29,29,12,10,1,1,1,59,100,60
43249,43249,Tokyo,Hard,20061002,103819,25.1,102450,6-3 6-3,F,4,2,48,27,20,17,9,0,0,1,56,74,89
43621,43621,Miami Masters,Hard,20060320,103819,24.6,103096,6-2 6-7(4) 6-0,R64,6,2,94,60,44,16,13,3,4,1,64,73,50
43653,43653,Miami Masters,Hard,20060320,103819,24.6,103163,6-1 6-3,R32,4,2,55,36,29,9,8,4,4,1,65,81,53
43669,43669,Miami Masters,Hard,20060320,103819,24.6,104098,6-3 6-3,R16,5,2,43,29,25,8,9,0,1,1,67,86,67
43677,43677,Miami Masters,Hard,20060320,103819,24.6,103484,7-6(2) 6-4,QF,6,1,78,46,32,22,11,2,3,1,59,70,71
43681,43681,Miami Masters,Hard,20060320,103819,24.6,103970,6-1 6-4,SF,2,1,52,35,27,10,9,2,3,1,67,77,62
43683,43683,Miami Masters,Hard,20060320,103819,24.6,103344,7-6(5) 7-6(4) 7-6(6),F,8,3,124,78,58,29,18,5,7,1,63,74,67
43716,43716,Indian Wells Masters,Hard,20060306,103819,24.5,103454,6-3 7-6(4),R64,3,1,66,40,30,21,11,1,1,1,61,75,84
43748,43748,Indian Wells Masters,Hard,20060306,103819,24.5,103694,3-6 6-2 7-5,R32,8,3,97,54,39,24,14,5,6,1,56,72,60
43764,43764,Indian Wells Masters,Hard,20060306,103819,24.5,104755,6-3 6-4,R16,3,1,48,32,30,10,10,0,0,1,67,94,67
43772,43772,Indian Wells Masters,Hard,20060306,103819,24.5,103344,6-2 6-3,QF,5,1,53,37,29,9,9,1,1,1,70,78,60
43776,43776,Indian Wells Masters,Hard,20060306,103819,24.5,103387,6-2 6-3,SF,3,0,50,36,24,10,9,0,1,1,72,67,71
43778,43778,Indian Wells Masters,Hard,20060306,103819,24.5,103484,7-5 6-3 6-0,F,3,1,79,46,37,18,14,2,4,1,58,80,56
43810,43810,Monte Carlo Masters,Clay,20060417,103819,24.6,104925,6-3 2-6 6-3,R64,1,0,73,39,28,21,13,0,2,1,53,72,62
43842,43842,Monte Carlo Masters,Clay,20060417,103819,24.6,103252,6-0 6-1,R32,2,1,33,20,18,10,7,0,0,1,61,90,83
43858,43858,Monte Carlo Masters,Clay,20060417,103819,24.6,104112,6-3 6-2,R16,3,0,44,30,26,11,9,3,3,1,68,87,79
43866,43866,Monte Carlo Masters,Clay,20060417,103819,24.6,103970,6-1 6-3,QF,3,1,45,28,22,8,8,4,5,1,62,79,50
43870,43870,Monte Carlo Masters,Clay,20060417,103819,24.6,103602,6-2 6-4,SF,3,0,52,36,28,11,9,3,3,1,69,78,69
43936,43936,Rome Masters,Clay,20060508,103819,24.7,103428,6-2 6-1,R64,3,0,51,29,20,15,8,1,2,1,57,69,68
43968,43968,Rome Masters,Clay,20060508,103819,24.7,103808,6-3 7-6(2),R32,2,2,80,39,28,21,10,0,3,1,49,72,54
43984,43984,Rome Masters,Clay,20060508,103819,24.7,103285,6-1 6-4,R16,2,2,46,24,23,14,9,3,3,1,52,96,70
43992,43992,Rome Masters,Clay,20060508,103819,24.7,104597,6-3 6-7(2) 7-5,QF,9,2,111,69,49,24,17,7,9,1,62,71,60
43996,43996,Rome Masters,Clay,20060508,103819,24.7,103900,6-3 3-6 7-6(5),SF,9,2,117,56,39,27,15,11,16,1,48,70,46
44093,44093,Canada Masters,Hard,20060807,103819,24.9,103908,6-3 6-4,R64,14,0,48,24,21,19,10,0,0,1,50,88,79
44125,44125,Canada Masters,Hard,20060807,103819,24.9,103206,6-3 6-3,R32,3,2,56,31,24,16,9,7,8,1,55,77,70
44141,44141,Canada Masters,Hard,20060807,103819,24.9,104098,6-3 5-7 6-0,R16,8,1,92,61,45,16,14,6,7,1,66,74,53
44149,44149,Canada Masters,Hard,20060807,103819,24.9,103598,7-6(4) 6-7(5) 6-3,QF,2,3,110,70,47,25,17,5,8,1,64,67,68
44153,44153,Canada Masters,Hard,20060807,103819,24.9,103602,6-1 5-7 6-3,SF,3,3,81,54,39,18,14,4,5,1,67,72,75
44155,44155,Canada Masters,Hard,20060807,103819,24.9,104755,2-6 6-3 6-2,F,6,4,88,50,37,18,13,8,10,1,57,74,53
44156,44156,Cincinnati Masters,Hard,20060814,103819,25,103387,7-5 6-4,R64,10,3,73,46,35,10,11,2,4,1,63,76,42
44488,44488,Doha,Hard,20060102,103819,24.4,104371,6-1 6-3,R32,0,1,62,33,21,18,8,6,7,1,53,64,64
44504,44504,Doha,Hard,20060102,103819,24.4,102148,7-6(2) 7-6(5),R16,11,0,74,57,44,12,12,0,0,1,77,77,71
44512,44512,Doha,Hard,20060102,103819,24.4,104571,6-4 6-3,QF,3,1,61,43,31,11,10,3,4,1,70,72,65
44516,44516,Doha,Hard,20060102,103819,24.4,103163,6-3 6-3,SF,3,3,55,26,21,19,9,0,0,1,47,81,73
44518,44518,Doha,Hard,20060102,103819,24.4,104792,6-3 7-6(5),F,2,0,69,40,28,18,11,4,6,1,58,70,62
44581,44581,Dubai,Hard,20060227,103819,24.5,104527,7-6(3) 6-3,R32,3,0,71,46,33,13,11,4,7,1,65,72,52
44597,44597,Dubai,Hard,20060227,103819,24.5,103600,7-6(5) 6-4,R16,7,0,67,45,36,11,11,0,1,1,67,80,50
44604,44604,Dubai,Hard,20060227,103819,24.5,103503,6-3 6-2,QF,8,1,56,40,31,8,9,5,6,1,71,78,53
44608,44608,Dubai,Hard,20060227,103819,24.5,104022,6-2 6-3,SF,3,0,58,31,23,17,9,8,8,1,53,74,63
44673,44673,Halle,Grass,20060612,103819,24.8,103523,7-6(4) 6-2,R32,7,0,56,37,32,16,10,2,2,1,66,86,84
44689,44689,Halle,Grass,20060612,103819,24.8,104755,7-6(7) 6-7(7) 6-4,R16,10,0,113,74,57,22,17,1,2,1,65,77,56
44697,44697,Halle,Grass,20060612,103819,24.8,103694,6-7(2) 7-6(9) 7-6(5),QF,19,2,134,88,60,20,18,7,11,1,66,68,45
44701,44701,Halle,Grass,20060612,103819,24.8,103163,6-4 6-7(4) 6-3,SF,9,1,97,65,51,19,16,3,3,1,67,78,61
44703,44703,Halle,Grass,20060612,103819,24.8,104607,6-0 6-7(4) 6-2,F,11,3,73,48,40,14,13,0,1,1,66,83,64
44766,44766,Roland Garros,Clay,20060529,103819,24.8,103701,7-5 7-6(2) 6-2,R128,5,2,106,70,48,22,16,6,9,1,66,69,65
44830,44830,Roland Garros,Clay,20060529,103819,24.8,104268,6-1 6-4 6-3,R64,4,0,68,46,40,15,13,3,3,1,68,87,68
44862,44862,Roland Garros,Clay,20060529,103819,24.8,103454,6-1 6-2 6-7(4) 7-5,R32,6,3,114,70,52,29,20,5,7,1,61,74,71
44878,44878,Roland Garros,Clay,20060529,103819,24.8,104607,6-3 6-2 6-3,R16,9,1,79,50,38,16,13,2,3,1,63,76,57
44886,44886,Roland Garros,Clay,20060529,103819,24.8,104339,6-4 6-3 6-4,QF,4,0,104,65,43,28,15,8,9,1,62,66,72
44890,44890,Roland Garros,Clay,20060529,103819,24.8,103900,3-6 6-4 5-2 RET,SF,4,1,72,41,32,15,13,2,5,1,57,78,50
44924,44924,Wimbledon,Grass,20060626,103819,24.8,104755,6-3 6-2 6-2,R128,5,1,70,47,40,15,13,1,1,1,67,85,68
44988,44988,Wimbledon,Grass,20060626,103819,24.8,102450,6-4 6-0 6-2,R64,6,0,71,44,35,17,12,2,2,1,62,80,63
45020,45020,Wimbledon,Grass,20060626,103819,24.8,103917,6-3 7-6(2) 6-4,R32,7,1,93,60,43,26,16,1,2,1,65,72,81
45036,45036,Wimbledon,Grass,20060626,103819,24.8,104607,6-3 6-3 6-4,R16,21,1,72,49,41,17,14,1,1,1,68,84,77
45044,45044,Wimbledon,Grass,20060626,103819,24.8,104339,6-4 6-4 6-4,QF,7,1,87,50,39,24,15,2,3,1,57,78,67
45048,45048,Wimbledon,Grass,20060626,103819,24.8,102035,6-2 6-0 6-2,SF,9,0,59,43,36,10,11,0,0,1,73,84,62
45050,45050,Wimbledon,Grass,20060626,103819,24.8,104745,6-0 7-6(5) 6-7(2) 6-3,F,13,1,119,83,64,20,20,1,3,1,70,77,57
45051,45051,US Open,Hard,20060828,103819,25,104499,6-4 6-1 6-0,R128,7,1,64,39,35,11,11,0,1,1,61,90,46
45115,45115,US Open,Hard,20060828,103819,25,102450,6-3 6-4 7-5,R64,6,1,81,56,46,17,16,0,1,1,69,82,71
45147,45147,US Open,Hard,20060828,103819,25,102434,6-3 6-3 6-0,R32,7,0,74,46,38,16,12,4,4,1,62,83,57
45163,45163,US Open,Hard,20060828,103819,25,102967,6-3 7-6(2) 6-3,R16,15,2,94,61,48,23,16,5,5,1,65,79,74
45171,45171,US Open,Hard,20060828,103819,25,103484,7-6(7) 6-0 6-7(9) 6-4,QF,9,4,137,84,66,24,20,5,8,1,61,79,49
45175,45175,US Open,Hard,20060828,103819,25,103786,6-1 7-5 6-4,SF,4,1,81,54,41,16,15,1,3,1,67,76,62
45177,45177,US Open,Hard,20060828,103819,25,104053,6-2 4-6 7-5 6-1,F,17,0,103,63,53,20,19,6,8,1,61,84,50
45238,45238,Australian Open,Hard,20060116,103819,24.4,104797,6-2 6-3 6-2,R128,2,0,67,46,38,12,13,2,3,1,69,83,57
45301,45301,Australian Open,Hard,20060116,103819,24.4,104252,6-1 6-4 6-0,R64,9,1,74,45,34,18,12,1,1,1,61,76,64
45333,45333,Australian Open,Hard,20060116,103819,24.4,103018,6-3 6-4 6-3,R32,6,2,70,47,37,20,14,1,1,1,67,79,95
45348,45348,Australian Open,Hard,20060116,103819,24.4,103163,6-4 6-0 3-6 4-6 6-2,R16,10,1,132,77,60,29,21,7,9,1,58,78,54
45356,45356,Australian Open,Hard,20060116,103819,24.4,103786,6-4 3-6 7-6(7) 7-6(5),QF,6,0,139,86,64,28,22,5,10,1,62,74,53
