level_0,index,tourney_name,surface,tourney_date,player_id,age,opponent_id,score,round,ace,df,svpt,1stIn,1stWon,2ndWon,svGms,bpSaved,bpFaced,result,1stIn(%),1stWon(%),2ndWon(%)
39314,39314,Canada Masters,Hard,20130805,104918,26.2,104719,6-4 7-6(2),R32,1,6,75,59,40,8,11,2,4,1,79,68,80
39369,39369,Cincinnati Masters,Hard,20130811,104918,26.2,104022,6-2 6-3,R32,1,0,46,32,23,8,8,1,2,1,70,72,57
39377,39377,Cincinnati Masters,Hard,20130811,104918,26.2,103898,6-2 6-2,R16,7,2,49,33,25,10,8,1,1,1,67,76,71
39448,39448,US Open,Hard,20130826,104918,26.2,103566,6-2 6-4 6-3,R128,3,0,69,46,36,15,13,1,2,1,67,78,65
39504,39504,US Open,Hard,20130826,104918,26.2,104919,7-5 6-1 3-6 6-1,R64,5,3,107,61,41,35,18,8,9,1,57,67,81
39532,39532,US Open,Hard,20130826,104918,26.2,104252,7-6(2) 6-2 6-2,R32,7,2,81,41,37,25,14,2,2,1,51,90,66
39546,39546,US Open,Hard,20130826,104918,26.2,104797,6-7(5) 6-1 6-4 6-4,R16,5,5,120,75,58,23,20,2,4,1,62,77,57
39990,39990,Brisbane,Hard,20120101,104918,24.6,105062,5-7 6-3 6-2,R32,10,0,92,57,41,17,15,4,7,1,62,72,49
40006,40006,Brisbane,Hard,20120101,104918,24.6,104180,4-6 7-6(4) 6-0,R16,9,5,82,49,44,12,14,2,4,1,60,90,43
40013,40013,Brisbane,Hard,20120101,104918,24.6,104571,6-2 6-2,QF,3,2,52,31,26,10,8,2,2,1,60,84,53
40017,40017,Brisbane,Hard,20120101,104918,24.6,106071,6-3 6-2,SF,13,1,48,34,30,8,9,0,0,1,71,88,62
40019,40019,Brisbane,Hard,20120101,104918,24.6,105238,6-1 6-3,F,9,2,47,30,25,9,8,3,4,1,64,83,60
40145,40145,Australian Open,Hard,20120116,104918,24.6,105992,4-6 6-3 6-4 6-2,R128,8,5,120,65,46,33,19,5,7,1,54,71,66
40201,40201,Australian Open,Hard,20120116,104918,24.6,104273,6-1 6-4 6-4,R64,9,2,77,51,43,16,14,1,1,1,66,84,67
40228,40228,Australian Open,Hard,20120116,104918,24.6,103566,6-4 6-2 6-0,R32,7,2,77,46,32,22,12,5,5,1,60,70,76
40242,40242,Australian Open,Hard,20120116,104918,24.6,105062,6-1 6-1 1-0 RET,R16,4,0,34,22,15,7,7,1,3,1,65,68,58
40249,40249,Australian Open,Hard,20120116,104918,24.6,105453,6-3 6-3 6-1,QF,4,3,81,36,28,26,13,8,10,1,44,78,62
40579,40579,Dubai,Hard,20120227,104918,24.7,103582,6-3 4-6 6-4,R32,7,3,91,60,38,16,15,8,13,1,66,63,57
40593,40593,Dubai,Hard,20120227,104918,24.7,103843,6-3 6-4,R16,6,0,53,34,25,16,10,0,0,1,64,74,84
40600,40600,Dubai,Hard,20120227,104918,24.7,104607,6-3 7-5,QF,7,5,81,52,36,14,11,6,8,1,64,69,58
40603,40603,Dubai,Hard,20120227,104918,24.7,104925,6-2 7-5,SF,5,3,56,40,34,4,10,2,3,1,71,85,31
40754,40754,Miami Masters,Hard,20120321,104918,24.8,104268,6-2 6-3,R64,4,2,51,27,18,16,9,2,4,1,53,67,73
40783,40783,Miami Masters,Hard,20120321,104918,24.8,104468,6-3 6-4,R16,4,0,64,36,25,22,10,3,3,1,56,69,79
40788,40788,Miami Masters,Hard,20120321,104918,24.8,104386,4-6 6-3 6-4,QF,6,2,95,50,33,24,15,5,10,1,53,66,56
40874,40874,Monte Carlo Masters,Clay,20120415,104918,24.9,104678,6-0 6-3,R32,1,1,33,27,25,3,7,0,0,1,82,93,60
40888,40888,Monte Carlo Masters,Clay,20120415,104918,24.9,103898,6-5 RET,R16,3,1,42,19,15,12,6,4,5,1,45,79,55
40940,40940,Barcelona,Clay,20120423,104918,24.9,104660,6-3 6-2,R32,3,3,54,27,23,16,9,2,2,1,50,85,67
40948,40948,Barcelona,Clay,20120423,104918,24.9,105053,6-1 6-2,R16,9,3,50,31,25,8,8,3,4,1,62,81,50
41154,41154,Rome Masters,Clay,20120513,104918,24.9,103900,6-1 4-6 7-5,R32,2,2,92,47,30,28,15,7,10,1,51,64,65
41274,41274,Roland Garros,Clay,20120527,104918,25,105147,6-1 7-5 6-0,R128,3,3,69,39,34,17,13,3,4,1,57,87,63
41314,41314,Roland Garros,Clay,20120527,104918,25,103813,1-6 6-4 6-1 6-2,R64,0,5,108,84,55,11,16,8,12,1,78,65,58
41334,41334,Roland Garros,Clay,20120527,104918,25,105053,6-3 6-4 6-4,R32,9,1,76,53,45,17,15,1,1,1,70,85,77
41344,41344,Roland Garros,Clay,20120527,104918,25,104755,1-6 6-4 6-1 6-2,R16,8,1,92,60,47,17,16,6,9,1,65,78,55
41540,41540,Wimbledon,Grass,20120625,104918,25.1,103786,6-1 6-1 6-4,R128,10,1,60,40,33,15,12,0,0,1,67,82,79
41580,41580,Wimbledon,Grass,20120625,104918,25.1,103333,7-5 6-7(5) 6-2 7-6(4),R64,11,6,127,78,66,33,22,0,1,1,61,85,77
41600,41600,Wimbledon,Grass,20120625,104918,25.1,104571,7-5 3-6 7-5 6-1,R32,10,4,117,74,51,28,20,5,8,1,63,69,72
41610,41610,Wimbledon,Grass,20120625,104918,25.1,105227,7-5 6-2 6-3,R16,16,1,88,60,43,20,15,7,8,1,68,72,74
41615,41615,Wimbledon,Grass,20120625,104918,25.1,103970,6-7(5) 7-6(6) 6-4 7-6(4),QF,18,3,150,92,74,34,23,10,12,1,61,80,62
41618,41618,Wimbledon,Grass,20120625,104918,25.1,104542,6-3 6-4 3-6 7-5,SF,9,2,111,67,50,28,20,6,8,1,60,75,67
41894,41894,London Olympics,Grass,20120725,104918,25.1,104527,6-3 6-3,R64,8,3,58,33,29,13,9,2,2,1,57,88,59
41914,41914,London Olympics,Grass,20120725,104918,25.1,103813,6-2 6-4,R32,5,0,47,31,24,13,9,2,2,1,66,77,81
41924,41924,London Olympics,Grass,20120725,104918,25.1,104571,4-6 6-1 6-4,R16,13,1,72,45,34,17,14,2,4,1,62,76,65
41929,41929,London Olympics,Grass,20120725,104918,25.1,104597,6-4 6-1,QF,15,2,37,30,28,4,8,0,0,1,81,93,80
41932,41932,London Olympics,Grass,20120725,104918,25.1,104925,7-5 7-5,SF,6,0,87,55,42,17,12,4,4,1,63,76,53
41933,41933,London Olympics,Grass,20120725,104918,25.1,103819,6-2 6-1 6-4,F,5,1,87,44,35,27,13,9,9,1,51,80,64
41996,41996,Canada Masters,Hard,20120806,104918,25.2,104262,6-1 6-3,R32,4,1,60,30,19,20,8,6,6,1,50,63,69
42046,42046,Cincinnati Masters,Hard,20120812,104918,25.2,105023,6-2 6-4,R32,7,0,52,28,21,18,9,2,2,1,54,75,75
42129,42129,US Open,Hard,20120827,104918,25.2,104166,6-2 6-4 6-1,R128,7,5,92,45,30,23,13,8,12,1,49,67,55
42185,42185,US Open,Hard,20120827,104918,25.2,104471,6-2 6-1 6-3,R64,9,1,74,42,36,17,12,3,3,1,57,86,55
42213,42213,US Open,Hard,20120827,104918,25.2,103852,7-6(5) 7-6(5) 4-6 7-6(4),R32,16,7,168,104,78,31,23,9,13,1,62,75,54
42226,42226,US Open,Hard,20120827,104918,25.2,105683,6-4 6-4 6-2,R16,9,1,75,48,42,16,14,0,0,1,64,88,62
42233,42233,US Open,Hard,20120827,104918,25.2,105227,3-6 7-6(4) 6-2 6-0,QF,11,4,110,61,43,24,17,5,9,1,55,70,53
42236,42236,US Open,Hard,20120827,104918,25.2,104607,5-7 6-2 6-1 7-6(7),SF,5,3,115,85,62,17,19,3,6,1,74,73,63
42238,42238,US Open,Hard,20120827,104918,25.2,104925,7-6(10) 7-5 2-6 3-6 6-2,F,5,4,150,99,62,24,25,9,18,1,66,63,51
42381,42381,Tokyo,Hard,20121001,104918,25.3,103333,7-6(7) 6-4,R32,9,0,59,33,29,21,11,0,0,1,56,88,81
42397,42397,Tokyo,Hard,20121001,104918,25.3,105041,6-1 6-2,R16,6,3,45,26,20,13,8,1,1,1,58,77,81
42405,42405,Tokyo,Hard,20121001,104918,25.3,104527,6-2 3-6 6-2,QF,7,3,79,45,36,17,12,6,7,1,57,80,55
42453,42453,Shanghai Masters,Hard,20121007,104918,25.4,105238,6-2 6-2,R16,7,0,40,29,24,6,8,0,1,1,72,83,55
42460,42460,Shanghai Masters,Hard,20121007,104918,25.4,103285,4-6 6-2 6-3,QF,5,4,83,45,34,23,14,6,8,1,54,76,68
42463,42463,Shanghai Masters,Hard,20121007,104918,25.4,103819,6-4 6-4,SF,5,3,57,30,26,12,10,0,1,1,53,87,50
42629,42629,Paris Masters,Hard,20121029,104918,25.4,103908,7-5 6-3,R32,12,0,60,32,27,13,10,4,5,1,53,84,46
42655,42655,Tour Finals,Hard,20121105,104918,25.4,104607,3-6 6-3 6-4,RR,7,3,80,43,35,23,14,4,5,1,54,81,68
42664,42664,Tour Finals,Hard,20121105,104918,25.4,104542,6-2 7-6(3),RR,3,3,67,43,30,15,10,1,2,1,64,70,71
42681,42681,Madrid Masters,Hard,20061016,104918,19.4,103868,6-2 6-4,R64,3,2,50,30,26,11,9,1,1,1,60,87,61
42697,42697,Madrid Masters,Hard,20061016,104918,19.4,103344,6-4 3-6 6-3,R32,8,6,88,37,32,28,14,5,6,1,42,86,62
42780,42780,Auckland,Hard,20060109,104918,18.6,102202,7-5 6-2,R32,5,8,65,35,22,16,10,4,7,1,54,63,73
42956,42956,Newport,Grass,20060710,104918,19.1,103672,6-1 1-6 7-6(5),R32,2,1,82,44,25,21,13,4,9,1,54,57,57
42972,42972,Newport,Grass,20060710,104918,19.1,105023,7-5 6-2,R16,3,4,65,37,24,15,10,5,7,1,57,65,62
42980,42980,Newport,Grass,20060710,104918,19.1,103470,6-0 6-0,QF,4,1,39,29,23,4,6,3,3,1,74,79,44
43359,43359,Adelaide,Hard,20060102,104918,18.6,103893,3-6 6-0 6-2,R32,7,6,70,44,29,13,11,5,8,1,63,66,65
43476,43476,Paris Masters,Carpet,20061030,104918,19.4,103428,7-5 6-0,R32,6,3,49,30,23,13,9,1,2,1,61,77,81
43572,43572,Memphis,Hard,20060220,104918,18.7,102783,1-6 7-5 6-2,R32,6,2,66,34,27,19,13,0,3,1,52,79,63
43581,43581,Memphis,Hard,20060220,104918,18.7,103573,7-6(4) 3-6 7-5,R16,11,4,102,71,46,17,16,2,6,1,70,65,63
43699,43699,Indian Wells Masters,Hard,20060306,104918,18.8,103505,6-2 6-1,R128,2,1,45,25,20,10,8,1,2,1,56,80,53
43887,43887,Hamburg Masters,Clay,20060515,104918,19,104792,6-4 6-1,R64,1,0,53,28,16,13,8,2,5,1,53,57,52
44023,44023,Washington,Hard,20060731,104918,19.2,102887,6-4 6-3,R32,13,6,72,33,26,16,9,2,4,1,46,79,48
44035,44035,Washington,Hard,20060731,104918,19.2,103852,7-5 6-2,R16,2,6,62,25,22,24,10,4,4,1,40,88,77
44041,44041,Washington,Hard,20060731,104918,19.2,103888,6-2 6-4,QF,0,4,59,34,23,15,9,4,5,1,58,68,71
44044,44044,Washington,Hard,20060731,104918,19.2,104098,6-2 7-5,SF,1,2,58,26,18,20,10,1,2,1,45,69,67
44112,44112,Canada Masters,Hard,20060807,104918,19.2,103970,6-2 7-6(6),R64,7,1,68,31,25,18,10,2,4,1,46,81,50
44134,44134,Canada Masters,Hard,20060807,104918,19.2,102450,6-2 7-6(3),R32,0,6,72,40,31,10,10,4,7,1,56,78,38
44145,44145,Canada Masters,Hard,20060807,104918,19.2,102845,6-2 6-4,R16,0,7,55,30,20,14,9,1,3,1,55,67,78
44151,44151,Canada Masters,Hard,20060807,104918,19.2,103813,6-4 6-7(0) 6-3,QF,6,9,112,41,26,34,15,9,14,1,37,63,55
44157,44157,Cincinnati Masters,Hard,20060814,104918,19.2,102450,4-6 6-4 7-5,R64,10,5,99,54,41,21,16,5,8,1,55,76,52
44188,44188,Cincinnati Masters,Hard,20060814,104918,19.2,103819,7-5 6-4,R32,4,3,68,28,17,19,11,2,7,1,41,61,51
44204,44204,Cincinnati Masters,Hard,20060814,104918,19.2,104068,7-6(3) 2-6 6-4,R16,10,4,86,30,24,29,15,3,7,1,35,80,56
44255,44255,San Jose,Hard,20060213,104918,18.7,103888,6-2 6-2,R32,5,1,42,21,16,14,8,0,1,1,50,76,70
44268,44268,San Jose,Hard,20060213,104918,18.7,104499,6-4 6-2,R16,4,1,73,30,22,21,9,7,9,1,41,73,50
44274,44274,San Jose,Hard,20060213,104918,18.7,104417,4-6 7-5 6-4,QF,4,2,92,54,43,16,16,3,7,1,59,80,44
44277,44277,San Jose,Hard,20060213,104918,18.7,104053,7-5 7-5,SF,7,2,76,47,32,18,12,3,4,1,62,68,67
44279,44279,San Jose,Hard,20060213,104918,18.7,103720,2-6 6-1 7-6(3),F,8,5,86,46,37,12,13,3,8,1,53,80,34
44298,44298,Barcelona,Clay,20060424,104918,18.9,104719,4-6 6-4 6-2,R64,1,1,94,51,29,23,14,7,12,1,54,57,55
44968,44968,Wimbledon,Grass,20060626,104918,19.1,103454,6-1 6-4 6-4,R128,5,3,85,44,32,26,14,3,4,1,52,73,68
45010,45010,Wimbledon,Grass,20060626,104918,19.1,103898,7-6(5) 6-4 4-6 6-1,R64,8,1,121,61,42,34,19,6,10,1,50,69,58
45031,45031,Wimbledon,Grass,20060626,104918,19.1,104053,7-6(4) 6-4 6-4,R32,6,1,115,61,45,34,16,11,12,1,53,74,64
45078,45078,US Open,Hard,20060828,104918,19.2,103470,6-2 1-6 6-3 6-3,R128,8,6,109,55,37,25,16,4,9,1,50,67,52
45128,45128,US Open,Hard,20060828,104918,19.2,103035,6-0 6-1 6-1,R64,3,3,58,33,27,17,10,3,3,1,57,82,77
45153,45153,US Open,Hard,20060828,104918,19.2,103602,6-3 3-6 2-6 6-3 6-2,R32,4,8,119,68,52,27,22,2,7,1,57,76,63
45435,45435,Nottingham,Grass,20060619,104918,19,104098,6-4 6-3,R32,6,1,62,34,26,17,10,4,4,1,55,76,63
45445,45445,Nottingham,Grass,20060619,104918,19,103018,7-6(2) 6-4,R16,1,1,66,52,41,6,11,1,2,1,79,79,46
48619,48619,Australian Open,Hard,20160118,104918,28.6,100644,6-1 6-2 6-3,R128,3,2,76,44,36,19,12,6,6,1,58,82,63
48651,48651,Australian Open,Hard,20160118,104918,28.6,105032,6-0 6-4 6-1,R64,10,2,60,34,28,18,12,0,1,1,57,82,75
48667,48667,Australian Open,Hard,20160118,104918,28.6,105311,6-2 3-6 6-2 6-2,R32,13,6,107,63,53,20,17,5,7,1,59,84,53
48675,48675,Australian Open,Hard,20160118,104918,28.6,106071,6-4 6-4 7-6,R16,18,1,98,56,41,24,17,5,9,1,57,73,59
48679,48679,Australian Open,Hard,20160118,104918,28.6,103970,6-3 6-7 6-2 6-3,QF,11,8,135,83,63,25,20,7,9,1,61,76,57
48681,48681,Australian Open,Hard,20160118,104918,28.6,105683,4-6 7-5 6-7 6-4 6-2,SF,9,2,146,99,78,32,27,5,6,1,68,79,71
49124,49124,Davis Cup WG R1: GBR vs JPN,Hard,20160304,104918,28.7,106121,6-1 6-3 6-1,RR,15,5,76,54,43,11,12,2,2,1,71,80,65
49126,49126,Davis Cup WG R1: GBR vs JPN,Hard,20160304,104918,28.7,105453,7-5 7-6(6) 3-6 4-6 6-3,RR,10,3,167,93,65,36,26,7,14,1,56,70,51
49174,49174,Indian Wells Masters,Hard,20160307,104918,28.8,104719,6-4 7-6(3),R64,4,3,69,46,35,13,11,2,3,1,67,76,65
49268,49268,Miami Masters,Hard,20160321,104918,28.8,104797,6-3 7-5,R64,1,2,64,33,23,21,10,4,5,1,52,70,72
49407,49407,Monte Carlo Masters,Clay,20160411,104918,28.9,105732,6-2 4-6 6-3,R32,5,4,101,60,40,17,14,4,8,1,59,67,46
49423,49423,Monte Carlo Masters,Clay,20160411,104918,28.9,105332,2-6 7-5 7-5,R16,0,4,113,65,41,25,16,9,14,1,58,63,57
49431,49431,Monte Carlo Masters,Clay,20160411,104918,28.9,105683,6-2 6-0,QF,4,1,39,22,18,12,7,0,0,1,56,82,75
49617,49617,Madrid Masters,Clay,20160502,104918,28.9,103285,7-6(3) 3-6 6-1,R32,11,2,96,57,43,21,14,8,10,1,59,75,57
49633,49633,Madrid Masters,Clay,20160502,104918,28.9,104468,6-4 6-2,R16,2,1,53,37,28,12,9,0,0,1,70,76,80
49641,49641,Madrid Masters,Clay,20160502,104918,28.9,104607,6-3 6-2,QF,4,0,44,24,22,14,9,0,0,1,55,92,70
49645,49645,Madrid Masters,Clay,20160502,104918,28.9,104745,7-5 6-4,SF,8,1,90,49,34,19,11,11,13,1,54,69,48
49672,49672,Rome Masters,Clay,20160509,104918,28.9,105062,6-3 6-3,R32,7,3,57,39,32,8,9,2,2,1,68,82,53
49688,49688,Rome Masters,Clay,20160509,104918,28.9,104871,6-0 6-4,R16,7,2,42,18,15,15,8,1,2,1,43,83,68
49696,49696,Rome Masters,Clay,20160509,104918,28.9,105676,6-1 7-5,QF,3,3,56,32,21,12,10,3,7,1,57,66,57
49699,49699,Rome Masters,Clay,20160509,104918,28.9,106298,6-2 6-1,SF,5,1,37,22,20,12,8,0,0,1,59,91,86
49701,49701,Rome Masters,Clay,20160509,104918,28.9,104925,6-3 6-3,F,5,1,59,38,31,10,9,3,3,1,64,82,50
49819,49819,Roland Garros,Clay,20160523,104918,29,103285,3-6 3-6 6-0 6-3 7-5,R128,14,2,138,91,64,26,23,4,8,1,66,70,58
49851,49851,Roland Garros,Clay,20160523,104918,29,106288,6-2 2-6 4-6 6-2 6-3,R64,3,4,139,82,56,27,22,9,14,1,59,68,51
49866,49866,Roland Garros,Clay,20160523,104918,29,103333,6-1 6-4 7-6(3),R32,8,2,85,64,56,12,15,0,0,1,75,88,63
49874,49874,Roland Garros,Clay,20160523,104918,29,104545,7-6(9) 6-4 6-3,R16,9,6,108,65,54,26,16,5,5,1,60,83,70
49878,49878,Roland Garros,Clay,20160523,104918,29,104755,5-7 7-6(3) 6-0 6-2,QF,11,4,120,70,52,27,19,5,8,1,58,74,59
49880,49880,Roland Garros,Clay,20160523,104918,29,104527,6-4 6-2 4-6 6-2,SF,3,2,109,73,58,22,18,4,5,1,67,79,65
49980,49980,Queen's Club,Grass,20160613,104918,29,103917,7-6(8) 7-6(1),R32,15,0,80,57,46,12,12,3,5,1,71,81,52
49987,49987,Queen's Club,Grass,20160613,104918,29,105379,6-3 6-4,R16,6,2,57,36,32,9,10,1,2,1,63,89,47
49991,49991,Queen's Club,Grass,20160613,104918,29,106378,6-4 3-6 6-1,QF,11,2,86,52,35,17,13,3,6,1,60,67,53
49993,49993,Queen's Club,Grass,20160613,104918,29,105227,6-3 4-6 6-3,SF,14,1,83,60,48,11,14,5,6,1,72,80,50
49994,49994,Queen's Club,Grass,20160613,104918,29,105683,6-7(5) 6-4 6-3,F,6,1,84,62,52,10,15,0,1,1,74,84,48
50105,50105,Wimbledon,Grass,20160627,104918,29.1,106281,6-2 6-3 6-4,R128,8,1,75,49,43,15,14,2,2,1,65,88,60
50136,50136,Wimbledon,Grass,20160627,104918,29.1,104229,6-3 6-2 6-1,R64,6,0,74,44,30,19,12,3,4,1,59,68,63
50152,50152,Wimbledon,Grass,20160627,104918,29.1,105357,6-3 7-5 6-2,R32,8,0,84,49,41,18,15,3,5,1,58,84,51
50160,50160,Wimbledon,Grass,20160627,104918,29.1,106401,7-5 6-1 6-4,R16,8,0,76,49,41,20,15,0,0,1,64,84,74
50164,50164,Wimbledon,Grass,20160627,104918,29.1,104542,7-6(10) 6-1 3-6 4-6 6-1,QF,14,3,165,101,74,32,23,9,13,1,61,73,52
50166,50166,Wimbledon,Grass,20160627,104918,29.1,104607,6-3 6-3 6-3,SF,7,2,88,57,44,17,14,2,3,1,65,77,59
50167,50167,Wimbledon,Grass,20160627,104918,29.1,105683,6-4 7-6(3) 7-6(2),F,7,2,103,69,60,19,17,2,2,1,67,87,59
50593,50593,Rio Olympics,Hard,20160808,104918,29.2,104678,6-3 6-2 ,R64,3,2,55,30,22,15,9,2,3,1,55,73,65
50608,50608,Rio Olympics,Hard,20160808,104918,29.2,104338,6-3 6-1 ,R32,5,2,41,23,16,14,8,1,2,1,56,70,88
50616,50616,Rio Olympics,Hard,20160808,104918,29.2,104926,6-1 2-6 6-3 ,R16,2,5,72,38,27,15,12,3,7,1,53,71,52
50620,50620,Rio Olympics,Hard,20160808,104918,29.2,105449,6-0 4-6 7-6(2) ,QF,6,0,76,50,39,19,14,1,3,1,66,78,73
50622,50622,Rio Olympics,Hard,20160808,104918,29.2,105453,6-1 6-4 ,SF,3,0,50,38,31,7,9,0,0,1,76,82,58
50623,50623,Rio Olympics,Hard,20160808,104918,29.2,105223,7-5 4-6 6-2 7-5 ,F,10,6,126,64,46,30,21,6,12,1,51,72,54
50664,50664,Cincinnati Masters,Hard,20160815,104918,29.2,104338,6-3 6-2,R32,2,1,48,24,20,14,9,1,2,1,50,83,61
50671,50671,Cincinnati Masters,Hard,20160815,104918,29.2,104731,6-3 6-2,R16,5,3,59,29,22,17,9,1,2,1,49,76,63
50675,50675,Cincinnati Masters,Hard,20160815,104918,29.2,106071,6-4 6-4,QF,10,4,63,40,34,10,10,2,2,1,63,85,53
50677,50677,Cincinnati Masters,Hard,20160815,104918,29.2,105683,6-3 6-3,SF,2,1,56,35,26,14,9,3,3,1,62,74,70
50788,50788,US Open,Hard,20160829,104918,29.2,104586,6-3 6-2 6-2,R128,11,1,70,41,34,19,13,0,0,1,59,83,68
50819,50819,US Open,Hard,20160829,104918,29.2,104719,6-4 6-1 6-4,R64,5,3,86,37,29,32,14,5,6,1,43,78,70
50835,50835,US Open,Hard,20160829,104918,29.2,103893,7-6(4) 5-7 6-2 6-3,R32,11,6,116,62,49,27,21,2,6,1,53,79,56
50843,50843,US Open,Hard,20160829,104918,29.2,105777,6-1 6-2 6-2,R16,9,5,74,39,31,19,12,5,6,1,53,79,63
50901,50901,Davis Cup WG SF: GBR vs ARG,Hard,20160916,104918,29.3,105550,6-3 6-2 6-3,RR,8,1,72,47,37,17,13,0,0,1,65,79,71
51026,51026,Beijing,Hard,20161003,104918,29.3,104312,6-2 7-5,R32,8,3,51,26,23,15,10,0,1,1,51,88,68
51034,51034,Beijing,Hard,20161003,104918,29.3,105723,6-2 6-1,R16,4,5,55,26,21,12,8,6,9,1,47,81,50
51038,51038,Beijing,Hard,20161003,104918,29.3,106378,7-6(9) 6-2,QF,12,4,67,37,33,15,10,3,4,1,55,89,58
51039,51039,Beijing,Hard,20161003,104918,29.3,103970,6-2 6-3,SF,5,0,51,30,18,14,9,2,4,1,59,60,67
51040,51040,Beijing,Hard,20161003,104918,29.3,105777,6-4 7-6(2),F,3,0,61,30,22,21,11,1,2,1,49,73,68
51095,51095,Shanghai Masters,Hard,20161010,104918,29.4,105449,6-3 6-2,R32,3,2,52,34,27,11,9,1,1,1,65,79,69
51111,51111,Shanghai Masters,Hard,20161010,104918,29.4,106298,6-1 6-3,R16,5,3,48,22,21,14,8,0,0,1,46,95,61
51119,51119,Shanghai Masters,Hard,20161010,104918,29.4,105676,6-2 6-2,QF,8,2,50,31,28,7,8,5,5,1,62,90,41
51123,51123,Shanghai Masters,Hard,20161010,104918,29.4,104468,6-4 6-3,SF,6,2,53,33,21,10,10,3,7,1,62,64,56
51125,51125,Shanghai Masters,Hard,20161010,104918,29.4,105138,7-6(1) 6-1,F,8,3,65,34,28,16,10,1,3,1,52,82,57
51253,51253,Vienna,Hard,20161024,104918,29.4,105373,6-3 6-7(5) 6-0,R32,4,5,91,49,35,23,14,7,9,1,54,71,62
51261,51261,Vienna,Hard,20161024,104918,29.4,104468,4-6 6-2 6-2,R16,5,7,98,44,32,23,13,8,13,1,45,73,49
51265,51265,Vienna,Hard,20161024,104918,29.4,104545,6-1 6-3,QF,2,3,44,23,20,14,8,3,3,1,52,87,78
51267,51267,Vienna,Hard,20161024,104918,29.4,104542,6-3 7-6(6),F,5,2,62,37,29,18,11,0,1,1,60,78,78
51284,51284,Paris Masters,Hard,20161031,104918,29.4,104269,6-3 6-7(5) 7-5,R32,5,3,99,64,51,18,17,8,11,1,65,80,56
51300,51300,Paris Masters,Hard,20161031,104918,29.4,106298,6-3 6-0,R16,6,3,58,37,27,9,8,5,6,1,64,73,50
51308,51308,Paris Masters,Hard,20161031,104918,29.4,104607,7-6(9) 7-5,QF,7,3,77,50,43,13,12,2,3,1,65,86,54
51313,51313,Paris Masters,Hard,20161031,104918,29.4,104545,6-3 6-7(4) 6-4,F,9,4,98,66,56,18,16,6,6,1,67,85,64
51323,51323,Tour Finals,Hard,20161114,104918,29.5,105227,6-3 6-2,RR,3,4,58,31,23,16,9,4,5,1,53,74,70
51324,51324,Tour Finals,Hard,20161114,104918,29.5,105453,6-7(9) 6-4 6-4,RR,8,4,132,70,53,30,16,9,11,1,53,76,52
51325,51325,Tour Finals,Hard,20161114,104918,29.5,104527,6-4 6-2,RR,3,2,51,30,26,12,9,2,2,1,59,87,63
51327,51327,Tour Finals,Hard,20161114,104918,29.5,105683,5-7 7-6(5) 7-6(9),SF,7,6,146,89,55,36,18,8,12,1,61,62,71
51328,51328,Tour Finals,Hard,20161114,104918,29.5,104925,6-3 6-4,F,3,3,59,32,27,13,10,0,1,1,54,84,54
51402,51402,Doha,Hard,20170102,104918,29.6,104871,6-0 7-6(2),R32,6,1,55,40,34,8,9,0,1,1,73,85,57
51410,51410,Doha,Hard,20170102,104918,29.6,105589,7-6(6) 7-5,R16,10,0,76,46,36,13,12,3,6,1,61,78,43
51414,51414,Doha,Hard,20170102,104918,29.6,104597,7-6(4) 7-5,QF,5,3,79,51,34,17,12,3,5,1,65,67,68
51416,51416,Doha,Hard,20170102,104918,29.6,104607,6-3 6-4,SF,10,1,67,42,33,11,10,2,3,1,63,79,46
51467,51467,Australian Open,Hard,20170116,104918,29.6,105011,7-5 7-6(5) 6-2,R128,10,4,112,54,45,25,16,2,5,1,48,83,46
51531,51531,Australian Open,Hard,20170116,104918,29.6,126094,6-3 6-0 6-2,R64,9,2,69,44,34,17,12,0,0,1,64,77,74
51563,51563,Australian Open,Hard,20170116,104918,29.6,105023,6-4 6-2 6-4,R32,8,2,86,56,43,15,14,2,3,1,65,77,54
52009,52009,Dubai,Hard,20170227,104918,29.7,104291,6-4 6-1,R32,2,0,48,19,16,19,9,0,1,1,40,84,66
52017,52017,Dubai,Hard,20170227,104918,29.7,104198,6-2 6-0,R16,5,0,37,22,19,10,7,1,1,1,59,86,67
52021,52021,Dubai,Hard,20170227,104918,29.7,104259,6-7(4) 7-6(18) 6-1,QF,14,3,116,76,57,25,16,3,4,1,66,75,68
52023,52023,Dubai,Hard,20170227,104918,29.7,106298,7-5 6-1,SF,5,2,57,35,22,14,10,0,2,1,61,63,70
52024,52024,Dubai,Hard,20170227,104918,29.7,104269,6-3 6-2,F,2,4,45,25,20,12,9,1,3,1,56,80,75
52401,52401,Monte Carlo Masters,Clay,20170417,104918,29.9,104180,7-5 7-5,R32,2,8,72,43,33,16,12,7,9,1,60,77,76
52455,52455,Barcelona,Clay,20170424,104918,29.9,103852,6-4 6-4,R16,6,1,84,47,31,21,10,6,7,1,56,66,58
52459,52459,Barcelona,Clay,20170424,104918,29.9,105077,2-6 6-4 7-6(4),QF,2,6,102,47,34,28,15,7,11,1,46,72,57
52608,52608,Madrid Masters,Clay,20170508,104918,29.9,105657,6-4 6-3,R32,3,1,54,33,28,13,10,0,0,1,61,85,65
52732,52732,Roland Garros,Clay,20170529,104918,30,105723,6-4 4-6 6-2 6-0,R128,2,2,98,57,41,22,17,3,7,1,58,72,56
